price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
4700000,2018-09-03,10:05:01,43.6230269,39.7488778,2843.0,2.0,11.0,16.0,1.0,48.0,10.0,1.0
2000000,2018-09-04,09:32:26,61.7675242,34.3784484,8090.0,1.0,2.0,5.0,3.0,49.6,6.1,1.0
12500000,2018-09-04,09:32:49,55.6757857,37.6647249,3.0,1.0,6.0,16.0,4.0,71.0,7.0,1.0
1749000,2018-09-04,10:02:28,45.028744,38.978601,2843.0,3.0,1.0,1.0,1.0,28.0,4.0,1.0
1330000,2018-09-04,16:41:31,51.6364936,39.2731042,2072.0,3.0,7.0,9.0,1.0,30.0,5.6,1.0
3200000,2018-09-04,17:51:10,57.5797443,39.849094,2604.0,3.0,7.0,9.0,1.0,47.0,12.0,1.0
3200000,2018-09-05,12:57:15,43.6286394,39.7213167,2843.0,1.0,1.0,5.0,1.0,36.0,9.0,1.0
2700000,2018-09-05,13:47:22,45.1144372,38.9915437,2843.0,2.0,7.0,17.0,2.0,62.0,13.0,1.0
3750000,2018-09-06,00:19:05,47.223688,39.714968,3230.0,1.0,9.0,10.0,3.0,60.0,8.0,1.0
2420000,2018-09-06,15:42:22,47.249519,39.717744,3230.0,1.0,3.0,5.0,3.0,57.0,6.0,1.0
4500000,2018-09-08,00:02:02,60.0810272,30.3409889,2661.0,2.0,21.0,27.0,1.0,41.4,13.5,1.0
1375000,2018-09-08,00:03:33,56.7944975,53.1860188,1010.0,3.0,2.0,5.0,1.0,34.0,8.0,1.0
3150000,2018-09-08,00:04:14,55.7120531,49.1813351,2922.0,3.0,5.0,5.0,1.0,50.0,14.0,11.0
9300000,2018-09-08,00:08:14,59.9391313,30.3159004,2661.0,3.0,2.0,6.0,2.0,80.3,8.8,1.0
8300000,2018-09-08,00:09:12,60.058138,30.2912622,2661.0,3.0,4.0,6.0,2.0,74.0,14.0,1.0
10500000,2018-09-08,00:10:33,55.5677216,37.4445694,3.0,2.0,2.0,8.0,3.0,62.0,4.0,1.0
2100000,2018-09-08,00:14:24,45.0922453,39.0083362,2843.0,2.0,8.0,10.0,1.0,42.3,13.7,1.0
3200000,2018-09-08,00:14:46,45.042604,38.994833,2843.0,2.0,15.0,25.0,1.0,42.0,11.0,1.0
2800000,2018-09-08,00:15:18,44.6727019,37.7873634,2843.0,2.0,5.0,16.0,2.0,60.0,11.8,1.0
2250000,2018-09-08,00:15:30,45.092175,38.907535,2843.0,2.0,2.0,9.0,2.0,49.3,11.0,1.0
4700000,2018-09-08,00:15:38,44.8898336,37.3128991,2843.0,2.0,8.0,16.0,2.0,50.0,15.0,1.0
8499999,2018-09-08,00:15:39,45.040216,38.975996,2843.0,2.0,8.0,24.0,3.0,122.0,20.0,1.0
3000000,2018-09-08,00:15:53,45.026979,39.087656,2843.0,2.0,8.0,16.0,1.0,52.1,16.0,1.0
2581500,2018-09-08,00:16:09,45.092175,38.907535,2843.0,2.0,8.0,12.0,2.0,54.0,10.3,1.0
2662000,2018-09-08,00:16:15,44.7109441,37.7773073,2843.0,2.0,4.0,12.0,1.0,48.4,15.1,1.0
2299000,2018-09-08,00:16:23,45.0391977,38.913218,2843.0,2.0,18.0,24.0,1.0,26.1,5.0,1.0
10250000,2018-09-08,00:16:55,44.5548253,38.0750783,2843.0,2.0,12.0,12.0,2.0,77.6,17.0,1.0
6300000,2018-09-08,00:18:00,44.6812389,37.786473,2843.0,2.0,5.0,6.0,3.0,136.0,10.0,1.0
1900000,2018-09-08,00:18:23,45.093995,39.001463,2843.0,2.0,6.0,16.0,1.0,39.6,11.9,1.0
1880000,2018-09-08,00:18:27,44.998382,39.076221,2843.0,2.0,8.0,19.0,1.0,42.3,14.5,1.0
990000,2018-09-08,00:18:39,45.0972055,39.0297997,2843.0,2.0,3.0,3.0,1.0,17.9,4.0,1.0
10250000,2018-09-08,00:19:03,47.2239119,39.702144,3230.0,3.0,2.0,3.0,7.0,166.0,24.0,1.0
2550000,2018-09-08,00:19:11,45.0660632,38.9665226,2843.0,2.0,15.0,21.0,1.0,42.0,12.0,1.0
1500000,2018-09-08,00:19:22,44.0542947,43.0372682,2900.0,1.0,7.0,8.0,2.0,33.0,4.0,1.0
1990000,2018-09-08,00:19:47,44.9954885,39.0762484,2843.0,2.0,15.0,19.0,1.0,41.2,13.6,1.0
2300000,2018-09-08,00:20:08,45.09005,39.004454,2843.0,2.0,1.0,6.0,2.0,61.7,13.8,1.0
10500000,2018-09-08,00:20:23,45.043948,38.943306,2843.0,2.0,15.0,15.0,4.0,148.8,35.0,1.0
5980000,2018-09-08,00:20:25,45.05271,39.01791,2843.0,2.0,11.0,17.0,3.0,89.9,12.0,1.0
1399000,2018-09-08,00:20:40,45.0929799,38.9112931,2843.0,2.0,7.0,9.0,1.0,30.8,9.0,1.0
1430000,2018-09-08,00:20:47,45.092175,38.907535,2843.0,2.0,9.0,9.0,1.0,29.2,9.4,1.0
9800000,2018-09-08,00:20:55,45.0207193,38.9863091,2843.0,2.0,13.0,16.0,3.0,100.0,16.0,1.0
8300000,2018-09-08,00:21:08,45.0519865,38.9588649,2843.0,2.0,5.0,12.0,3.0,128.0,12.0,1.0
5000000,2018-09-08,00:22:34,45.055251,38.9681,2843.0,2.0,11.0,16.0,2.0,72.0,20.0,1.0
3950000,2018-09-08,00:22:51,45.05334,39.01863,2843.0,2.0,5.0,17.0,2.0,60.8,10.6,1.0
3250000,2018-09-08,00:25:18,45.071109,39.029967,2843.0,2.0,1.0,22.0,2.0,60.0,13.0,1.0
6242346,2018-09-08,00:26:53,60.0368892,30.2261228,2661.0,2.0,13.0,23.0,2.0,52.5,19.3,11.0
1250000,2018-09-08,00:26:58,45.1129419,39.0471961,2843.0,2.0,4.0,4.0,1.0,39.0,9.0,1.0
4899000,2018-09-08,00:27:04,45.121647,38.92655,2843.0,2.0,3.0,3.0,3.0,82.0,12.0,1.0
3100000,2018-09-08,00:27:47,42.9700151,47.5185726,4007.0,3.0,1.0,5.0,3.0,61.3,6.0,1.0
2620000,2018-09-08,00:27:53,45.054054,39.017705,2843.0,2.0,4.0,17.0,1.0,43.3,14.0,1.0
6350000,2018-09-08,00:28:01,55.7115804,37.3956114,3.0,1.0,4.0,12.0,1.0,42.6,8.5,1.0
3888800,2018-09-08,00:28:07,45.008774,38.996925,2843.0,2.0,6.0,18.0,3.0,97.2,19.5,1.0
3268000,2018-09-08,00:28:17,45.052207,39.034153,2843.0,2.0,8.0,18.0,2.0,62.6,11.5,1.0
3700000,2018-09-08,00:28:20,45.0562898,39.0325793,2843.0,2.0,6.0,21.0,3.0,70.0,12.0,1.0
2050000,2018-09-08,00:29:10,55.166017,61.292384,5282.0,1.0,1.0,10.0,2.0,65.0,14.0,1.0
2450000,2018-09-08,00:29:46,56.6249,47.89191,4982.0,3.0,4.0,12.0,1.0,42.0,10.0,1.0
9590400,2018-09-08,00:30:49,55.6737145,37.7455594,3.0,2.0,10.0,15.0,2.0,53.3,10.1,11.0
3050000,2018-09-08,00:31:01,45.0401604,38.9759647,2843.0,2.0,15.0,17.0,2.0,70.0,14.0,1.0
2450000,2018-09-08,00:31:06,45.090113,39.004886,2843.0,2.0,6.0,6.0,2.0,71.0,12.0,1.0
1800000,2018-09-08,00:31:09,45.052551,39.033138,2843.0,2.0,3.0,17.0,1.0,32.7,9.0,1.0
11500000,2018-09-08,00:34:02,45.0653921,38.9570975,2843.0,2.0,2.0,9.0,3.0,118.0,16.0,1.0
3420040,2018-09-08,00:34:05,45.1028976,38.978231,2843.0,2.0,11.0,20.0,2.0,65.7,9.2,1.0
7500000,2018-09-08,00:34:36,43.595028,39.736366,2843.0,1.0,11.0,12.0,3.0,78.0,8.0,1.0
4665500,2018-09-08,00:35:08,45.0614045,38.9456725,2843.0,2.0,5.0,23.0,2.0,66.6,9.0,1.0
12834500,2018-09-08,00:36:21,55.6737145,37.7455594,3.0,2.0,10.0,15.0,3.0,67.6,12.7,11.0
4990050,2018-09-08,00:40:46,55.6737145,37.7455594,3.0,2.0,8.0,15.0,-1.0,25.6,4.7,11.0
8686800,2018-09-08,00:45:12,55.6737145,37.7455594,3.0,2.0,2.0,15.0,1.0,45.7,12.7,11.0
4900000,2018-09-08,00:46:36,59.999408,30.206103,2661.0,2.0,16.0,18.0,1.0,42.0,8.1,1.0
10922400,2018-09-08,00:47:32,55.6737145,37.7455594,3.0,2.0,13.0,15.0,2.0,53.3,6.7,11.0
2900000,2018-09-08,00:50:26,44.6727019,37.7873634,2843.0,2.0,4.0,16.0,2.0,60.3,10.7,11.0
1150000,2018-09-08,00:52:20,56.110533,47.2223089,3019.0,1.0,2.0,5.0,3.0,73.0,12.0,1.0
2600000,2018-09-08,00:52:53,55.7147315,38.2104552,81.0,3.0,2.0,5.0,2.0,50.0,30.0,1.0
1600000,2018-09-08,00:53:01,58.0898712,56.3887247,5520.0,1.0,1.0,5.0,2.0,50.9,8.3,1.0
6800000,2018-09-08,00:53:11,44.8794194,37.3086079,2843.0,2.0,5.0,10.0,2.0,70.0,18.0,1.0
5400000,2018-09-08,00:53:34,44.0990441,39.079564,2843.0,2.0,3.0,3.0,3.0,70.0,20.0,1.0
1760000,2018-09-08,00:53:49,61.79891,34.335873,8090.0,1.0,4.0,5.0,2.0,44.0,7.0,1.0
1969000,2018-09-08,00:53:49,61.7559258,34.4371373,8090.0,3.0,1.0,3.0,1.0,38.5,7.1,1.0
3699000,2018-09-08,00:53:51,44.8794194,37.3086079,2843.0,2.0,5.0,10.0,1.0,44.0,16.0,1.0
1800000,2018-09-08,00:54:05,57.9568563,56.2411761,5520.0,3.0,5.0,5.0,2.0,44.0,6.0,1.0
1900000,2018-09-08,00:54:44,44.8661755,38.1536477,2843.0,3.0,4.0,5.0,2.0,50.9,10.0,1.0
4800000,2018-09-08,00:54:45,44.675917,37.789169,2843.0,2.0,13.0,14.0,3.0,107.0,13.0,1.0
1550000,2018-09-08,00:54:49,44.8661755,38.1536477,2843.0,3.0,1.0,2.0,2.0,41.9,7.6,1.0
6500000,2018-09-08,00:54:50,44.8876224,37.3030946,2843.0,2.0,5.0,10.0,1.0,58.0,18.7,1.0
4069000,2018-09-08,00:55:00,44.5911683,38.0426932,2843.0,2.0,2.0,5.0,2.0,59.0,12.0,1.0
7600000,2018-09-08,00:55:02,55.5477812,37.5701297,3.0,1.0,13.0,14.0,2.0,54.0,12.0,1.0
6400000,2018-09-08,00:55:06,44.6751367,37.7843935,2843.0,2.0,4.0,9.0,3.0,100.0,15.0,1.0
5500000,2018-09-08,00:56:00,55.816377,37.9656188,81.0,1.0,3.0,16.0,1.0,55.0,18.0,1.0
3462000,2018-09-08,00:56:11,44.5753673,38.083733,2843.0,2.0,6.0,6.0,2.0,57.7,12.0,1.0
3400000,2018-09-08,00:58:01,56.8563731,60.5611618,6171.0,1.0,4.0,9.0,2.0,43.0,8.0,1.0
2050000,2018-09-08,00:59:22,56.0796388,37.9308719,81.0,3.0,1.0,4.0,1.0,32.0,6.0,1.0
1350000,2018-09-08,00:59:29,45.102565,38.9605,2843.0,2.0,7.0,9.0,1.0,31.3,2.0,1.0
4700000,2018-09-08,00:59:40,45.0531851,39.0158208,2843.0,2.0,8.0,25.0,2.0,67.4,16.7,1.0
1400000,2018-09-08,00:59:41,45.102559,38.970193,2843.0,2.0,17.0,17.0,1.0,25.0,7.0,1.0
3600000,2018-09-08,00:59:43,45.071771,38.956736,2843.0,2.0,4.0,16.0,2.0,63.4,11.5,1.0
2400000,2018-09-08,00:59:49,45.0670461,38.9597009,2843.0,2.0,13.0,17.0,1.0,43.7,13.5,1.0
3600000,2018-09-08,00:59:53,45.026228,38.904616,2843.0,2.0,11.0,14.0,1.0,41.5,12.0,1.0
9300000,2018-09-08,01:01:25,45.060223,39.001256,2843.0,2.0,9.0,22.0,3.0,120.0,16.0,1.0
3100000,2018-09-08,01:01:53,45.0419093,38.912694,2843.0,2.0,15.0,22.0,1.0,44.0,12.0,1.0
2300000,2018-09-08,01:02:20,45.097692,38.986488,2843.0,2.0,16.0,16.0,1.0,35.2,10.0,1.0
4300000,2018-09-08,01:02:25,45.002932,39.032841,2843.0,2.0,2.0,16.0,3.0,100.0,14.0,1.0
10300000,2018-09-08,01:04:18,45.0644,38.974118,2843.0,2.0,9.0,16.0,3.0,153.0,24.5,1.0
5700000,2018-09-08,01:04:22,45.064438,38.95484,2843.0,2.0,11.0,18.0,2.0,62.9,14.0,1.0
6700000,2018-09-08,01:04:24,45.054054,39.017705,2843.0,2.0,12.0,17.0,3.0,87.3,17.0,1.0
2098000,2018-09-08,01:04:31,45.071771,38.956736,2843.0,2.0,5.0,11.0,1.0,42.0,9.0,1.0
2600000,2018-09-08,01:04:33,45.0687201,38.9508366,2843.0,2.0,15.0,16.0,1.0,50.0,13.2,1.0
3600000,2018-09-08,01:04:50,45.040216,38.975996,2843.0,2.0,10.0,24.0,1.0,54.0,13.5,1.0
1555555,2018-09-08,01:04:55,45.094962,38.943486,2843.0,2.0,2.0,3.0,1.0,40.6,11.4,1.0
3300000,2018-09-08,01:04:55,45.0643704,38.9524864,2843.0,2.0,12.0,14.0,1.0,39.0,7.0,1.0
5500000,2018-09-08,01:05:05,45.05271,39.01791,2843.0,2.0,15.0,17.0,2.0,67.0,14.0,1.0
3400000,2018-09-08,01:06:05,45.0374119,38.9461799,2843.0,2.0,11.0,19.0,1.0,47.0,14.0,1.0
1850000,2018-09-08,01:06:10,45.092175,38.907535,2843.0,2.0,6.0,12.0,1.0,39.0,11.0,1.0
3338027,2018-09-08,01:06:38,45.0531851,39.0158208,2843.0,2.0,7.0,24.0,2.0,56.3,9.2,1.0
3672000,2018-09-08,01:06:40,45.007559,39.076409,2843.0,2.0,14.0,16.0,2.0,60.5,8.0,1.0
2700000,2018-09-08,01:07:09,45.1321823,38.9086423,2843.0,2.0,1.0,3.0,2.0,57.0,12.0,1.0
2600000,2018-09-08,01:07:31,45.053041,38.851822,2843.0,2.0,2.0,3.0,1.0,42.0,9.0,1.0
1650000,2018-09-08,01:08:38,54.5949431,52.4436141,2922.0,3.0,2.0,6.0,2.0,45.0,6.0,1.0
1750000,2018-09-08,01:10:30,45.145576,38.9944556,2843.0,2.0,4.0,12.0,1.0,38.0,10.0,1.0
2591000,2018-09-08,01:10:44,44.7109441,37.7773073,2843.0,2.0,12.0,12.0,1.0,47.2,15.0,1.0
9564880,2018-09-08,01:10:47,55.7909684,37.4753952,3.0,2.0,3.0,14.0,1.0,44.5,17.0,11.0
6581000,2018-09-08,01:11:25,60.027467,30.256876,2661.0,1.0,12.0,17.0,3.0,81.0,12.0,11.0
595000,2018-09-08,01:11:50,45.126639,40.9603779,2843.0,3.0,5.0,5.0,1.0,33.0,5.0,1.0
4086180,2018-09-08,01:14:24,44.6759321,37.7868612,2843.0,2.0,25.0,25.0,2.0,62.1,20.5,1.0
2950000,2018-09-08,01:14:34,45.026731,39.089821,2843.0,2.0,11.0,18.0,1.0,53.0,13.0,1.0
1700000,2018-09-08,01:14:37,45.148383,38.9996392,2843.0,2.0,3.0,16.0,1.0,32.3,5.1,1.0
2279160,2018-09-08,01:14:39,45.1028976,38.978231,2843.0,2.0,16.0,20.0,1.0,43.8,12.0,1.0
4821960,2018-09-08,01:14:52,44.6759321,37.7868612,2843.0,2.0,11.0,25.0,3.0,84.3,16.7,1.0
5700000,2018-09-08,01:15:32,45.040668,38.997663,2843.0,2.0,15.0,16.0,3.0,90.0,22.3,1.0
1980480,2018-09-08,01:15:53,45.1028976,38.978231,2843.0,2.0,8.0,20.0,1.0,41.2,12.7,1.0
4000000,2018-09-08,01:15:56,45.1018005,38.972481,2843.0,2.0,2.0,17.0,2.0,75.7,20.0,1.0
6000000,2018-09-08,01:15:58,45.053143,39.019816,2843.0,2.0,3.0,18.0,2.0,79.7,15.4,1.0
3367200,2018-09-08,01:16:25,45.0614045,38.9456725,2843.0,2.0,16.0,25.0,1.0,48.8,14.1,1.0
2080000,2018-09-08,01:16:26,51.648443,39.188708,2072.0,2.0,15.0,28.0,1.0,36.0,9.0,11.0
3238503,2018-09-08,01:16:34,44.8703277,37.3367778,2843.0,2.0,9.0,16.0,3.0,73.7,11.6,1.0
6300000,2018-09-08,01:16:35,45.0500124,38.984306,2843.0,2.0,15.0,17.0,2.0,66.1,12.0,1.0
1501500,2018-09-08,01:16:36,45.045132,38.993711,2843.0,2.0,4.0,19.0,1.0,30.0,9.0,1.0
8500000,2018-09-08,01:16:45,45.040216,38.975996,2843.0,2.0,7.0,24.0,3.0,113.0,16.6,1.0
9609080,2018-09-08,01:17:27,55.7899861,37.4754634,3.0,2.0,2.0,14.0,1.0,45.2,10.4,11.0
3550000,2018-09-08,01:18:22,45.0644472,38.9563685,2843.0,2.0,16.0,19.0,1.0,60.1,14.0,1.0
1182000,2018-09-08,01:18:27,45.092175,38.907535,2843.0,2.0,4.0,9.0,1.0,24.4,3.0,1.0
4225900,2018-09-08,01:18:30,45.0614045,38.9456725,2843.0,2.0,14.0,25.0,2.0,60.3,7.0,1.0
2600000,2018-09-08,01:18:36,45.092175,38.907535,2843.0,2.0,1.0,12.0,2.0,54.0,12.0,1.0
1850000,2018-09-08,01:18:40,45.073732,38.903924,2843.0,2.0,1.0,9.0,1.0,36.0,9.0,1.0
2200000,2018-09-08,01:18:45,45.092175,38.907535,2843.0,2.0,9.0,9.0,2.0,45.0,9.5,1.0
815100,2018-09-08,01:19:28,45.0471141,39.1185627,2843.0,2.0,2.0,8.0,1.0,24.7,5.0,1.0
4406000,2018-09-08,01:19:55,45.0598242,38.9443542,2843.0,2.0,5.0,24.0,2.0,76.5,15.2,1.0
2050000,2018-09-08,01:20:22,45.056779,39.034171,2843.0,2.0,4.0,16.0,1.0,40.0,10.5,1.0
1813000,2018-09-08,01:20:28,45.046915,39.109297,2843.0,2.0,3.0,8.0,2.0,51.8,11.5,1.0
2766160,2018-09-08,01:20:29,45.092175,38.907535,2843.0,2.0,1.0,12.0,2.0,56.8,12.5,1.0
3850000,2018-09-08,01:20:33,44.7397087,37.7236071,2843.0,2.0,12.0,16.0,3.0,83.0,19.0,1.0
3450000,2018-09-08,01:21:41,43.6520095,39.7150752,2843.0,2.0,3.0,5.0,2.0,42.0,8.5,1.0
1650000,2018-09-08,01:22:00,45.1017778,38.9485161,2843.0,2.0,5.0,9.0,1.0,43.6,10.8,1.0
11000000,2018-09-08,01:22:31,44.683589,37.784201,2843.0,2.0,12.0,20.0,3.0,160.0,20.0,1.0
3200000,2018-09-08,01:22:45,44.7235026,37.7686135,2843.0,2.0,2.0,3.0,1.0,54.0,11.0,1.0
1070000,2018-09-08,01:22:54,44.2533485,38.8509164,2843.0,2.0,1.0,6.0,1.0,29.0,9.0,1.0
1282000,2018-09-08,01:22:55,44.2533485,38.8509164,2843.0,2.0,3.0,6.0,1.0,37.0,9.0,1.0
3925740,2018-09-08,01:22:57,44.875795,37.3430958,2843.0,2.0,18.0,18.0,3.0,88.0,17.4,1.0
5200000,2018-09-08,01:23:02,44.6842704,37.7875115,2843.0,2.0,10.0,10.0,2.0,110.0,26.0,1.0
2099000,2018-09-08,01:23:16,44.875795,37.3430958,2843.0,2.0,12.0,18.0,1.0,43.7,11.0,1.0
18974540,2018-09-08,01:23:38,55.7909684,37.4753952,3.0,2.0,4.0,14.0,3.0,88.3,14.1,11.0
4135000,2018-09-08,01:23:50,44.5069254,38.1300164,2843.0,2.0,2.0,9.0,2.0,74.0,14.0,1.0
13293000,2018-09-08,01:23:56,55.7909684,37.4753952,3.0,2.0,3.0,14.0,2.0,64.4,14.0,11.0
3800000,2018-09-08,01:24:13,44.5909971,38.0598961,2843.0,2.0,3.0,5.0,1.0,67.0,17.0,1.0
5250000,2018-09-08,01:24:35,44.589863,38.04933,2843.0,2.0,2.0,5.0,1.0,52.0,19.0,1.0
9500000,2018-09-08,01:25:02,44.5548253,38.0750783,2843.0,2.0,11.0,12.0,2.0,79.5,15.8,1.0
5908704,2018-09-08,01:25:12,44.6759321,37.7868612,2843.0,2.0,16.0,25.0,4.0,121.0,22.8,1.0
5933900,2018-09-08,01:25:23,44.6759321,37.7868612,2843.0,2.0,11.0,25.0,4.0,121.1,22.8,1.0
5507380,2018-09-08,01:25:34,44.6759321,37.7868612,2843.0,2.0,7.0,10.0,4.0,108.2,14.2,1.0
4355040,2018-09-08,01:25:44,44.6759321,37.7868612,2843.0,2.0,9.0,10.0,3.0,84.4,14.6,1.0
3006900,2018-09-08,01:26:01,45.0614045,38.9456725,2843.0,2.0,11.0,23.0,1.0,46.2,12.2,1.0
2500000,2018-09-08,01:26:07,44.7235026,37.7686135,2843.0,4.0,12.0,16.0,1.0,39.0,10.0,11.0
3300000,2018-09-08,01:26:07,44.5528109,38.0993208,2843.0,2.0,7.0,9.0,1.0,36.0,10.0,1.0
4937000,2018-09-08,01:26:15,44.589863,38.04933,2843.0,2.0,1.0,5.0,2.0,73.7,15.0,1.0
2200000,2018-09-08,01:26:39,55.7273582,52.399596,2922.0,1.0,8.0,9.0,2.0,44.0,6.0,1.0
8400000,2018-09-08,01:26:55,44.5548253,38.0750783,2843.0,2.0,12.0,12.0,3.0,84.0,30.0,1.0
12500000,2018-09-08,01:27:40,44.881332,37.32662,2843.0,2.0,7.0,13.0,3.0,130.0,25.0,1.0
25103560,2018-09-08,01:27:55,55.7904694,37.4753504,3.0,2.0,11.0,14.0,4.0,115.5,14.9,11.0
3860000,2018-09-08,01:29:50,44.5911683,38.0426932,2843.0,2.0,4.0,5.0,2.0,57.4,11.0,1.0
8500000,2018-09-08,01:30:30,44.8792656,37.3251457,2843.0,2.0,4.0,12.0,3.0,120.0,19.0,1.0
1300000,2018-09-08,01:30:41,54.946917,82.973008,9654.0,1.0,5.0,10.0,1.0,41.36,10.88,11.0
1750000,2018-09-08,01:30:42,55.0144633,83.0020738,9654.0,1.0,9.0,10.0,1.0,58.03,17.0,1.0
1090000,2018-09-08,01:30:45,54.9438939,82.9668414,9654.0,1.0,4.0,10.0,1.0,32.47,5.0,11.0
890000,2018-09-08,01:30:48,54.94443,82.95908,9654.0,1.0,7.0,10.0,1.0,33.0,1.0,11.0
2356000,2018-09-08,01:30:58,44.5911683,38.0426932,2843.0,2.0,3.0,5.0,1.0,35.0,11.0,1.0
1450000,2018-09-08,01:31:01,54.94623,82.97007,9654.0,1.0,8.0,10.0,1.0,40.0,5.0,1.0
1960000,2018-09-08,01:31:02,54.9449409,82.971643,9654.0,1.0,13.0,18.0,3.0,73.23,7.0,11.0
1900000,2018-09-08,01:31:02,54.943893,82.96749,9654.0,1.0,14.0,18.0,3.0,74.0,12.0,11.0
1050000,2018-09-08,01:31:13,54.943577,82.95886,9654.0,1.0,5.0,10.0,1.0,39.35,4.4,1.0
1879000,2018-09-08,01:31:16,54.943577,82.95886,9654.0,1.0,10.0,10.0,3.0,87.39,12.92,11.0
2580000,2018-09-08,01:31:18,55.03207,82.901215,9654.0,3.0,2.0,9.0,1.0,32.0,7.0,1.0
1600000,2018-09-08,01:31:19,54.9357496,82.8452699,9654.0,1.0,2.0,3.0,1.0,30.0,5.0,1.0
1180000,2018-09-08,01:31:22,54.9438939,82.9668414,9654.0,1.0,5.0,10.0,1.0,32.0,5.0,11.0
2300000,2018-09-08,01:31:22,44.5509747,38.0959943,2843.0,2.0,1.0,3.0,1.0,33.0,9.0,1.0
980000,2018-09-08,01:31:24,54.94361,82.962845,9654.0,1.0,5.0,10.0,1.0,32.0,5.0,11.0
1300000,2018-09-08,01:31:25,55.0144633,83.0020738,9654.0,1.0,7.0,10.0,1.0,34.0,1.0,11.0
1750000,2018-09-08,01:31:31,55.013916,83.00329,9654.0,1.0,1.0,10.0,2.0,63.13,12.0,11.0
1440600,2018-09-08,01:31:32,54.9471407,82.9585961,9654.0,1.0,2.0,10.0,2.0,48.02,13.78,11.0
1050000,2018-09-08,01:31:37,54.946224,82.968031,9654.0,1.0,3.0,10.0,1.0,33.58,5.0,1.0
1700000,2018-09-08,01:31:54,55.014108,83.0016615,9654.0,1.0,1.0,10.0,1.0,58.03,17.0,1.0
2150000,2018-09-08,01:31:55,55.017212,83.00393,9654.0,1.0,2.0,10.0,2.0,58.0,9.0,11.0
1370000,2018-09-08,01:32:09,55.0005736,82.98373,9654.0,3.0,1.0,1.0,2.0,42.0,6.0,1.0
1003000,2018-09-08,01:32:13,55.0139939,83.0033194,9654.0,1.0,8.0,10.0,1.0,39.35,5.0,11.0
1500000,2018-09-08,01:32:15,54.9460168,82.9728021,9654.0,1.0,10.0,18.0,2.0,56.14,7.0,11.0
1600000,2018-09-08,01:32:21,54.94443,82.95908,9654.0,1.0,3.0,10.0,2.0,63.13,12.0,11.0
889000,2018-09-08,01:32:22,55.0303931,83.0155452,9654.0,1.0,10.0,10.0,1.0,33.58,5.0,11.0
906000,2018-09-08,01:32:24,55.0303931,83.0155452,9654.0,1.0,8.0,10.0,2.0,33.58,5.0,11.0
2300000,2018-09-08,01:32:26,55.012889,83.000083,9654.0,1.0,4.0,10.0,2.0,64.0,5.0,1.0
1020000,2018-09-08,01:32:28,54.942858,82.963881,9654.0,1.0,2.0,10.0,1.0,33.58,5.0,1.0
1287000,2018-09-08,01:32:32,55.0303931,83.0155452,9654.0,1.0,1.0,10.0,1.0,48.94,13.78,11.0
1301000,2018-09-08,01:32:34,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,48.94,13.78,11.0
940240,2018-09-08,01:32:36,55.0303931,83.0155452,9654.0,1.0,4.0,10.0,1.0,33.58,5.0,11.0
957400,2018-09-08,01:32:47,54.94443,82.95908,9654.0,1.0,1.0,10.0,1.0,33.58,5.0,11.0
1450000,2018-09-08,01:32:48,54.947786,82.970996,9654.0,1.0,6.0,10.0,1.0,48.02,14.0,11.0
900000,2018-09-08,01:32:56,54.94361,82.962845,9654.0,4.0,7.0,10.0,2.0,32.0,5.0,11.0
1750000,2018-09-08,01:32:57,54.943489,82.968319,9654.0,1.0,10.0,18.0,2.0,56.14,7.0,11.0
2475000,2018-09-08,01:33:03,44.8828257,37.3354416,2843.0,2.0,8.0,17.0,1.0,49.7,14.0,1.0
5900000,2018-09-08,01:33:10,44.8898336,37.3128991,2843.0,2.0,16.0,16.0,2.0,60.0,10.0,1.0
1200000,2018-09-08,01:33:15,55.0128402,83.0018862,9654.0,1.0,8.0,10.0,1.0,39.35,5.0,1.0
2000000,2018-09-08,01:33:20,54.9446991,82.9679225,9654.0,1.0,5.0,10.0,3.0,86.96,8.06,11.0
800000,2018-09-08,01:33:23,54.942858,82.963881,9654.0,1.0,10.0,10.0,1.0,32.47,5.0,1.0
2700000,2018-09-08,01:33:23,45.114849,38.986219,2843.0,2.0,6.0,14.0,5.0,67.3,18.6,1.0
1905000,2018-09-08,01:33:38,55.013916,83.00329,9654.0,1.0,10.0,10.0,3.0,87.39,13.0,11.0
2190000,2018-09-08,01:33:46,54.946644,82.96875,9654.0,1.0,7.0,10.0,2.0,63.13,12.05,1.0
1800000,2018-09-08,01:33:48,54.946644,82.96875,9654.0,1.0,10.0,10.0,2.0,63.0,12.0,1.0
1200000,2018-09-08,01:33:51,55.014108,83.0016615,9654.0,1.0,2.0,10.0,1.0,32.47,5.0,11.0
1240800,2018-09-08,01:33:52,54.942853,82.96,9654.0,1.0,5.0,10.0,1.0,41.36,11.0,11.0
995000,2018-09-08,01:33:55,55.0303931,83.0155452,9654.0,1.0,7.0,10.0,1.0,39.35,1.0,11.0
2737000,2018-09-08,01:33:57,44.5911683,38.0426932,2843.0,2.0,3.0,5.0,1.0,41.2,12.0,1.0
980000,2018-09-08,01:33:59,54.944993,82.962031,9654.0,1.0,10.0,10.0,1.0,32.0,4.0,1.0
